publisher,title,url,published_at,raw_source
NBC News,Democrat wins special election for seat held by slain Minnesota lawmaker Melissa Hortman,https://www.nbcnews.com/politics/elections/democrat-wins-special-election-seat-held-slain-minnesota-lawmaker-rcna231458,2025-09-17T01:43:07Z,newsapi
The Times of India,"India, US agree to speed up trade talks",https://timesofindia.indiatimes.com/business/india-business/india-us-agree-to-speed-up-trade-talks/articleshow/123933151.cms,2025-09-17T01:42:35Z,newsapi
Nativenewsonline.net,"25th Navajo Nation Council Responds to President Nygren’s Vetoes, Citing Major Cuts to Legislative Branch Funding",https://nativenewsonline.net/currents/25th-navajo-nation-council-responds-to-president-nygren-s-vetoes-citing-major-cuts-to-legislative-branch-funding,2025-09-17T01:40:55Z,newsapi
Breitbart News,WATCH: Mazie Hirono Admits Men and Women Have ‘Physiological Differences’ in Complaint About FBI Fitness Test,https://www.breitbart.com/politics/2025/09/16/watch-mazie-hirono-admits-men-and-women-have-physiological-differences-in-complaint-about-fbi-fitness-test/,2025-09-17T01:40:50Z,newsapi
Gatewayhispanic.com,Robert F. Kennedy Jr. Announces Raids on Chinese Vape Products to Protect Children’s Health,https://gatewayhispanic.com/video/robert-f-kennedy-jr-announces-raids-chinese-vape/,2025-09-17T01:40:18Z,newsapi
The Times of India,Travis Hunter’s wife Leanna melts hearts sharing sweet moment with baby while dad preps for Jaguars game,https://timesofindia.indiatimes.com/sports/nfl/news/travis-hunters-wife-leanna-melts-hearts-sharing-sweet-moment-with-baby-while-dad-preps-for-jaguars-game/articleshow/123933006.cms,2025-09-17T01:40:03Z,newsapi
CBC News,Young driver's death spurs renewed calls for changes to eastern Alberta highway crossing,https://www.cbc.ca/news/canada/edmonton/kitscoty-highway-concerns-alberta-1.7634850,2025-09-17T01:38:25Z,newsapi
Biztoc.com,BHP to Shutter Australia Coal Mine Due to High State Royalties,https://biztoc.com/x/966242413efcbddd,2025-09-17T01:38:24Z,newsapi
Biztoc.com,"Tencent, Baidu Sell Record Dim Sum Bonds for Cheap Funding",https://biztoc.com/x/e13f3b6cca18bf07,2025-09-17T01:38:21Z,newsapi
Biztoc.com,Hong Kong’s Day Traders Chase Leveraged ETFs After US Tech Boom,https://biztoc.com/x/602263f35879da3e,2025-09-17T01:38:07Z,newsapi
Biztoc.com,Asia Morning Briefing: BTC Traders Brace for Fed Cuts But Massive $4.5B Liquidity Tests Loom,https://biztoc.com/x/472628f5b26eb64d,2025-09-17T01:38:05Z,newsapi
Biztoc.com,Asian Industries Lift Energy Transition Spending as Demand Grows,https://biztoc.com/x/b4482a3fbfd50328,2025-09-17T01:37:57Z,newsapi
Womenlivingwell.org,Life Update + What’s Next,https://womenlivingwell.org/2025/09/life-update-whats-next/,2025-09-17T01:36:26Z,newsapi
Financial Post,BHP to Shutter Australia Coal Mine Due to High State Royalties,https://financialpost.com/pmn/business-pmn/bhp-to-shutter-australia-coal-mine-due-to-high-state-royalties,2025-09-17T01:36:04Z,newsapi
HuffPost,Democratic Maine Gov. Janet Mills Is Reportedly Taking Steps To Run For Senate In 2026,https://www.huffpost.com/entry/janet-mills-election-2026-senate-maine_n_68ca101ae4b0765c8250d580,2025-09-17T01:35:40Z,newsapi
Newsweek,Amazing Stat Illustrates How Chargers' Defense Suffocated the Raiders,https://www.newsweek.com/sports/nfl/amazing-stat-illustrates-how-chargers-defense-suffocated-raiders-2130947,2025-09-17T01:35:11Z,newsapi
Justthenews.com,Former CDC leaders expected to criticize Kennedy in Senate testimonies on Wednesday: Report,https://justthenews.com/politics-policy/health/former-cdc-leaders-expected-criticize-kennedy-senate-testimonies-wednesday,2025-09-17T01:35:10Z,newsapi
