publisher,title,url,published_at,raw_source
Newsweek,"Postgame Interaction Between Justin Jefferson, Ja'Marr Chase Sparks Buzz",https://www.newsweek.com/sports/nfl/postgame-interaction-between-justin-jefferson-jamarr-chase-sparks-buzz-2133475,2025-09-22T01:47:55Z,newsapi
The Times of India,"Women's jobs face a greater AI threat than men's, says UN report",https://timesofindia.indiatimes.com/business/india-business/womens-jobs-face-a-greater-ai-threat-than-mens-says-un-report/articleshow/124035529.cms,2025-09-22T01:46:22Z,newsapi
Khabarhub.com,Newly-appointed ministers to take oath today,https://english.khabarhub.com/2025/22/497572/,2025-09-22T01:45:23Z,newsapi
ABC News (AU),Schoolies beach parties in limbo due to 'unprecedented' Gold Coast erosion,https://www.abc.net.au/news/2025-09-22/gold-coast-schoolies-beach-parties-in-limbo-due-to-erosion/105767042,2025-09-22T01:45:13Z,newsapi
Matometanews.com,【中国】大雨で貯水池から水が溢れ大量の魚が流される→人民大集合して大量捕獲へ,http://matometanews.com/archives/2107390.html,2025-09-22T01:44:00Z,newsapi
The Times of India,"16 states revenue surplus, UP once Bimaru, leads pack: CAG",https://timesofindia.indiatimes.com/india/16-states-revenue-surplus-up-once-bimaru-leads-pack-cag/articleshow/124035503.cms,2025-09-22T01:42:58Z,newsapi
International Business Times,"Kenyan Athletes Shine In Tokyo, But Anti-doping Efforts Remain In The Dark",https://www.ibtimes.com/kenyan-athletes-shine-tokyo-anti-doping-efforts-remain-dark-3784101,2025-09-22T01:42:06Z,newsapi
WPXI Pittsburgh,1 person hospitalized after fire breaks out at commercial building in Washington County,https://www.wpxi.com/news/local/1-person-hospitalized-after-fire-breaks-out-commercial-building-washington-county/6IUC2RCQEBDERHJWOKXC7PR4CE/,2025-09-22T01:41:59Z,newsapi
NBC News,Costco recalls poke sold under Kirkland Signature brand over possible listeria contamination,https://www.nbcnews.com/business/recall/costco-recalls-poke-kirkland-signature-possible-listeria-rcna232842,2025-09-22T01:41:38Z,newsapi
Biztoc.com,Malaysia to Impose Targeted Petrol Subsidies From End-September,https://biztoc.com/x/9947ecb4a62fda54,2025-09-22T01:39:09Z,newsapi
Biztoc.com,"T. Rowe Buys EM, Frontier Bonds as Asset Class in Virtuous Cycle",https://biztoc.com/x/be474cce7ea83285,2025-09-22T01:39:08Z,newsapi
Fox News,Angelina Jolie criticizes America in free speech plea,https://www.foxnews.com/entertainment/angelina-jolie-criticizes-america-free-speech-plea,2025-09-22T01:38:20Z,newsapi
The Times of India,434 extreme weather events in 7 years: Himachal Pradesh government to SC,https://timesofindia.indiatimes.com/india/434-extreme-weather-events-in-7-years-himachal-pradesh-government-to-sc/articleshow/124035481.cms,2025-09-22T01:38:11Z,newsapi
Ndtvprofit.com,Lionel Messi To Visit Mumbai This December As Part Of His GOAT Tour 2025-Check Details,https://www.ndtvprofit.com/sports/lionel-messi-to-visit-mumbai-this-december-as-part-of-his-goat-tour-2025check-details,2025-09-22T01:38:08Z,newsapi
Newsweek,Chiefs' Travis Kelce and Andy Reid Caught in Heated Sideline Clash,https://www.newsweek.com/sports/nfl/chiefs-travis-kelce-andy-reid-caught-heated-sideline-clash-2133478,2025-09-22T01:36:37Z,newsapi
Yahoo Entertainment,"Kenyan athletes shine in Tokyo, but anti-doping efforts remain in the dark",https://sports.yahoo.com/article/kenyan-athletes-shine-tokyo-anti-013527439.html,2025-09-22T01:35:27Z,newsapi
The Hockey News,Penguins Announce Roster For First Preseason Game Against Canadiens,https://thehockeynews.com/nhl/pittsburgh-penguins/latest-news/penguins-announce-roster-for-first-preseason-game-against-canadiens,2025-09-22T01:34:35Z,newsapi
Paul Tan's Automotive News,"RM1.99 RON95 starts on Sept 30 for all Malaysians, PDRM/ATM Sept 27, STR recipients Sept 28 – PMX",https://paultan.org/2025/09/22/rm1-99-ron95-starts-on-sept-30-for-all-malaysians-pdrm-atm-sept-27-str-recipients-sept-28-pmx/,2025-09-22T01:34:24Z,newsapi
Thefly.com,"Sasol just downgraded at Morgan Stanley, here's why",https://thefly.com/permalinks/entry.php/id4200915/SSL-Sasol-just-downgraded-at-Morgan-Stanley-heres-why,2025-09-22T01:33:15Z,newsapi
ABC News (AU),Optus customer details failed triple-0 call after mother was trapped by mobility scooter,https://www.abc.net.au/news/2025-09-22/sa-optus-victim-speaks-out/105800730,2025-09-22T01:32:48Z,newsapi
Slashdot.org,"Chicagoans Avoided Their ‘Filthy’ River for Years. On Sunday, They Swam in It. - The New York Times",https://slashdot.org/firehose.pl?op=view&amp;id=179447672,2025-09-22T01:32:35Z,newsapi
Slashdot.org,German and Swedish jets intercept Russian military plane over Baltic Sea - NPR,https://slashdot.org/firehose.pl?op=view&amp;id=179447668,2025-09-22T01:32:25Z,newsapi
Thepinknews.com,"Celebrity Traitors confirms premiere date with first look at Tom Daley, Alan Carr and more",https://www.thepinknews.com/2025/09/22/celebrity-traitors-premiere-date-tom-daley-alan-carr/,2025-09-22T01:32:11Z,newsapi
Slashdot.org,Rams vs. Eagles takeaways: Jordan Davis’ blocked FG return for TD ices Philadelphia win - The Athletic - The New York Times,https://slashdot.org/firehose.pl?op=view&amp;id=179447656,2025-09-22T01:32:04Z,newsapi
Fox News,Charlie Kirk's widow recalls Usha Vance's support in aftermath of his death: 'Exactly what I needed to hear',https://www.foxnews.com/politics/charlie-kirks-widow-recalls-usha-vances-support-aftermath-his-death-exactly-what-i-needed-hear,2025-09-22T01:31:43Z,newsapi
New Zealand Herald,"Former All Blacks, Manawatū winger Stuart Freebairn dies, aged 93",https://www.nzherald.co.nz/sport/rugby/all-blacks/former-all-blacks-manawatu-winger-stuart-freebairn-dies-aged-93/BP6UFL5RHVALFNZ2K5BZCCWYKM/,2025-09-22T01:31:35Z,newsapi
Mypeoplesreview.com,Private sector faces Rs 80 B loss due to the damage to property during Gen Z demonstration,https://mypeoplesreview.com/2025/09/22/private-sector-faces-rs-80-b-loss-due-to-the-damage-to-property-during-gen-z-demonstration/,2025-09-22T01:31:15Z,newsapi
