date,close,high,low,volume,ret_1d,log_ret,sma10,sma20,sma50,sma100,sma200,ema9,ema12,ema21,ema26,ema50,rsi14,rsi21,macd,macd_signal,macd_hist,stoch_k,stoch_d,willr14,roc10,roc20,bb_mid,bb_upper,bb_lower,bb_pct,atr14,hv20,kc_upper,kc_lower,vol_sma20,vol_ratio,obv,pivot_high,pivot_low,pivot_pp,pivot_r1,pivot_s1,signals,news_z
2025-05-08,41.6,42.15,41.25,41861700.0,1.6369,0.0162,40.507,38.992,,,,40.5613,40.2672,39.7931,39.8755,,62.0908,56.514,0.3916,-0.08003195499169574,0.4716,88.69420000000001,90.09517777777779,-9.7174,5.1036,11.9785,38.992,42.5426,35.4414,0.8673,1.2267,27.3337,42.2742,37.3674,45750095.0,0.915,368382600.0,,,41.0433,41.2267,40.7467,,
2025-05-09,41.79,41.98,41.69,27222800.0,0.4567,0.0046,40.717,39.289,,,,40.807,40.5014,39.9747,40.0173,,63.0399,57.1781,0.4841,0.032794436006643404,0.4513,90.5012,89.55401111111111,-7.579,5.291,16.569,39.289,42.7307,35.8473,0.8633,1.1662,22.5966,42.3407,37.6759,42588645.0,0.6392,395605400.0,,,41.6667,42.0833,41.1833,,
2025-05-12,43.36,43.96,42.94,44875100.0,3.7569,0.0369,41.075,39.6595,,,,41.3176,40.9412,40.2824,40.2649,,69.7738,62.1877,0.6763,0.16149554880531475,0.5148,90.50319999999999,89.89953333333334,-11.194,8.9995,20.612,39.6595,43.1782,36.1408,1.0258,1.2379,24.7576,42.8033,37.8517,41648805.0,1.0775,440480500.0,,,41.82,41.95,41.66,bb_upper_touch,
2025-05-13,44.28,44.49,43.42,43232500.0,2.1218,0.021,41.504,40.04,,,,41.9101,41.4549,40.6458,40.5624,,72.8908,64.7268,0.8925,0.3076964390442518,0.5848,92.55386666666668,91.18608888888889,-3.5654,10.7277,20.7527,40.04,43.8195,36.2605,1.0609,1.2302,24.8263,43.1644,38.2436,41468900.0,1.0425,483713000.0,,,43.42,43.9,42.88,rsi_overbought_72.9|bb_upper_touch,
2025-05-14,44.74,44.92,44.13,42419500.0,1.0389,0.0103,41.99,40.3775,40.1348,,,42.4761,41.9603,41.018,40.8718,40.1348,74.3169,65.9279,1.0885,0.4638571512354015,0.6246,94.09660000000001,92.38455555555556,-2.9508,12.1866,17.7678,40.3775,44.5496,36.2054,1.0228,1.1988,22.8711,43.4859,38.6907,39355985.0,1.0778,526132500.0,,,44.0633,44.7067,43.6367,rsi_overbought_74.3|bb_upper_touch,
2025-05-15,44.38,44.98,44.01,47379400.0,-0.8047,-0.0081,42.411,40.73,40.1766,,,42.8569,42.3325,41.3237,41.1317,40.3013,71.1618,64.1333,1.2009,0.6112657209883212,0.5896,94.58120000000001,93.74388888888889,-9.7402,10.4805,18.8856,40.73,45.0027,36.4573,0.9271,1.1824,21.6777,43.7666,39.037,39081320.0,1.2123,478753100.0,,,44.5967,45.0633,44.2733,rsi_overbought_71.2,
2025-05-16,44.69,44.79,43.66,49488100.0,0.6985,0.007,42.773,41.094,40.2412,,,43.2235,42.6952,41.6297,41.3953,40.4734,72.2542,64.9948,1.3,0.749012576790657,0.551,94.2004,94.29273333333333,-4.7078,8.8142,19.46,41.094,45.4135,36.7745,0.9163,1.1787,21.5529,44.0724,39.3576,39198505.0,1.2625,528241200.0,,,44.4567,44.9033,43.9333,rsi_overbought_72.3,
2025-05-19,44.77,45.14,44.11,37915700.0,0.179,0.0018,43.138,41.4865,40.3086,,,43.5328,43.0144,41.9152,41.6452,40.6419,72.5432,65.2212,1.3692,0.8730500614325256,0.4961,93.23253333333332,94.00471111111112,-5.8544,8.8765,21.2622,41.4865,45.641,37.332,0.8952,1.1681,20.127,44.3421,39.6697,39347875.0,0.9636,566156900.0,44.77,,44.38,45.1,43.97,rsi_overbought_72.5,
2025-05-20,44.69,44.91,44.41,33424300.0,-0.1787,-0.0018,43.523,41.805,40.4058,,,43.7642,43.2722,42.1674,41.8708,40.8006,71.7384,64.7813,1.4014,0.9787200491460206,0.4227,93.78143333333333,93.73812222222222,-8.0935,9.427,16.6232,41.805,45.9161,37.6939,0.8509,1.1203,17.6478,44.5022,40.021,38904645.0,0.8591,532732600.0,,,44.6733,45.2367,44.2067,rsi_overbought_71.7,
2025-05-21,43.25,44.49,43.15,55594100.0,-3.2222,-0.0328,43.755,42.03,40.4786,,,43.6614,43.2688,42.2659,41.9729,40.8967,59.0411,57.4575,1.2958,1.0421360393168166,0.2537,81.59523333333333,89.5364,-41.2664,5.6682,11.6129,42.03,45.9351,38.1249,0.6562,1.1503,22.6712,44.6563,40.0551,38962930.0,1.4268,477138500.0,,,44.67,44.93,44.43,,
